Species,X,Y,NLCD52P,warm
background,2299595,9753310,1.827287,100.0
background,2299596,9750896,0.10846,100.0
background,2299597,9756572,3.257269,100.0
background,2299598,9752436,8.085809,100.0
background,2299599,9752448,0.0,100.0
background,2299600,9756640,0.344828,100.0
background,2299601,9753094,4.894515,100.0
background,2299602,9754300,0.0,100.0
background,2299603,9750978,22.128852,100.0
background,2299604,9753322,0.0,100.0
background,2299605,9752556,2.204021,100.0
background,2299606,9754564,0.0,0.0
background,2299607,9756630,0.506329,100.0
background,2299608,9757016,0.0,0.0
background,2299609,9753678,1.114413,100.0
background,2299610,9756760,0.0,0.0
background,2299611,9754478,0.306373,0.0
background,2299612,9757008,0.0,100.0
background,2299613,9755240,0.0,0.0
background,2299614,9756846,0.78982,0.0
background,2299615,9751788,1.779935,100.0
background,2299616,9756516,0.0,100.0
background,2299617,9756862,0.0,100.0
background,2299618,9753148,2.175066,100.0
background,2299619,9756522,3.002793,100.0
background,2299620,9753518,5.555556,100.0
background,2299621,9752922,1.0,100.0
background,2299622,9756582,1.27551,100.0
background,2299623,9756742,0.0,0.0
background,2299624,9750290,0.442111,0.0
background,2299625,9756748,0.646794,0.0
background,2299626,9751820,1.456954,100.0
background,2299627,9752426,7.245605,100.0
background,2299628,9756618,0.0,100.0
background,2299629,9756558,2.853559,100.0
background,2299630,9755344,0.0,100.0
background,2299631,9756844,0.708918,100.0
background,2299632,9757028,0.0,0.0
background,2299633,9750902,3.985765,100.0
background,2299634,9753642,0.0,100.0
background,2299635,9751938,2.746315,100.0
background,2299636,9750854,9.047619,100.0
background,2299637,9755348,1.121623,100.0
background,2299638,9756514,0.0,100.0
background,2299639,9751450,1.316354,0.0
background,2299640,9754474,0.2197,0.0
background,2299641,9756850,1.065089,0.0
background,2299642,9756840,1.158605,100.0
background,2299643,9756996,0.0,100.0
background,2299644,9756596,0.332005,100.0
background,2299645,9756626,0.0,100.0
background,2299646,9751958,2.851886,100.0
background,2299647,9753726,4.520295,100.0
background,2299648,9753708,0.0,100.0
background,2299649,9755032,0.0,0.0
background,2299650,9751472,4.957983,0.0
background,2299651,9752162,16.017699,0.0
background,2299652,9753356,3.685168,100.0
background,2299653,9751756,0.0,100.0
background,2299654,9753686,1.585504,100.0
background,2299655,9751606,1.054852,100.0
background,2299656,9753672,0.0,100.0
background,2299657,9754298,0.707965,100.0
background,2299658,9752672,4.188122,100.0
background,2299659,9754494,0.552079,0.0
background,2299660,9755056,0.0,0.0
background,2299661,9752820,3.687636,100.0
background,2299662,9753290,12.814645,100.0
background,2299663,9755372,1.131579,100.0
background,2299664,9756578,2.244826,100.0
background,2299665,9754652,0.176678,0.0
background,2299666,9756994,2.625216,100.0
background,2299667,9751610,1.120797,0.0
background,2299668,9752190,0.0,0.0
background,2299669,9753856,3.251232,100.0
background,2299670,9752748,0.625261,100.0
background,2299671,9754264,7.680945,100.0
background,2299672,9751466,0.99197,100.0
background,2299673,9755392,3.323413,100.0
background,2299674,9757004,0.0,100.0
background,2299675,9753616,6.083333,100.0
background,2299676,9756534,5.450363,100.0
background,2299677,9756786,1.401758,0.0
background,2299678,9753526,9.459459,100.0
background,2299679,9756752,0.748916,0.0
background,2299680,9750870,5.536913,100.0
background,2299681,9752002,6.987817,100.0
background,2299682,9752868,1.617874,100.0
background,2299683,9753484,1.916253,100.0
background,2299684,9753516,2.203947,100.0
background,2299685,9755448,0.160571,100.0
background,2299686,9753546,2.119236,100.0
background,2299687,9753544,1.699717,100.0
background,2299688,9750546,0.0,0.0
background,2299689,9753230,4.124936,100.0
background,2299690,9757000,0.0,100.0
background,2299691,9756734,0.413712,0.0
background,2299692,9753382,3.943662,100.0
background,2299693,9753644,0.473934,100.0
background,2299694,9753510,3.205674,100.0
background,2299695,9754180,1.186153,100.0
background,2299696,9756580,0.428082,100.0
background,2299697,9756824,1.640881,100.0
background,2299698,9756992,1.305483,100.0
background,2299699,9750906,0.0,100.0
background,2299700,9756624,0.239398,100.0
background,2299701,9752576,2.237762,100.0
background,2299702,9753524,2.579853,100.0
background,2299703,9756518,2.086231,100.0
background,2299704,9753628,1.348811,100.0
background,2299705,9753036,5.555556,100.0
background,2299706,9750980,9.001637,100.0
background,2299707,9756746,0.0,0.0
background,2299708,9756638,0.0,100.0
background,2299709,9750394,4.231544,0.0
background,2299710,9753468,1.047443,100.0
background,2299711,9751396,1.854975,0.0
background,2299712,9753016,4.472397,100.0
background,2299713,9752920,3.779276,100.0
background,2299714,9753352,3.579418,100.0
background,2299715,9753532,6.347863,100.0
background,2299716,9752538,3.875546,100.0
background,2299717,9756574,0.0,100.0
background,2299718,9751982,1.920838,0.0
background,2299719,9756650,0.520095,100.0
background,2299720,9753618,2.900183,100.0
background,2299721,9756554,5.405405,100.0
background,2299722,9751162,45.16129,100.0
background,2299723,9756790,1.300761,0.0
background,2299724,9750858,0.0,100.0
background,2299725,9753648,0.945674,100.0
background,2299726,9753212,12.090649,100.0
background,2299727,9750764,7.059477,100.0
background,2299728,9753154,4.323657,100.0
background,2299729,9753528,3.743119,100.0
background,2299730,9751358,0.0,0.0
background,2299731,9750350,0.0,0.0
background,2299732,9753134,4.166667,100.0
background,2299733,9757030,0.0,0.0
background,2299734,9753658,5.09725,100.0
background,2299735,9753724,4.208925,100.0
background,2299736,9754838,2.772143,0.0
background,2299737,9753104,11.337467,100.0
background,2299738,9756632,0.225734,100.0
background,2299739,9750888,4.830362,100.0
background,2299740,9756842,0.477023,100.0
background,2299741,9752826,1.590745,100.0
background,2299742,9756674,0.220751,100.0
background,2299743,9756834,0.073121,100.0
background,2299744,9757022,0.736842,0.0
background,2299745,9756620,0.761099,100.0
background,2299746,9752024,2.411576,0.0
background,2299747,9756686,1.727116,100.0
background,2299748,9751484,0.0,0.0
background,2299749,9753674,0.0,100.0
background,2299750,9752042,1.157854,100.0
background,2299751,9753704,6.656731,100.0
background,2299752,9753636,0.0,100.0
background,2299753,9755488,0.0,100.0
background,2299754,9750922,0.0,100.0
background,2299755,9753082,1.986456,100.0
background,2299756,9754320,9.090909,100.0
background,2299757,9750646,0.798122,0.0
background,2299758,9751428,0.683683,100.0
background,2299759,9756710,5.773857,0.0
background,2299760,9751742,4.193739,100.0
background,2299761,9753630,3.28125,100.0
background,2299762,9753350,8.470424,100.0
background,2299763,9752936,1.347572,100.0
background,2299764,9756788,4.477346,0.0
background,2299765,9753700,11.723818,100.0
background,2299766,9752438,3.967855,100.0
background,2299767,9756708,0.542823,0.0
background,2299768,9757032,0.0,100.0
background,2299769,9756622,1.383531,100.0
background,2299770,9753688,1.700593,100.0
background,2299771,9752380,2.265183,100.0
background,2299772,9754670,5.934455,0.0
background,2299773,9753730,7.802341,100.0
background,2299774,9756672,0.902335,100.0
background,2299775,9752204,1.273426,0.0
background,2299776,9756802,1.528738,0.0
background,2299777,9756716,0.151024,100.0
background,2299778,9753490,0.835073,100.0
background,2299779,9754268,0.0,100.0
background,2299780,9750882,1.916376,100.0
background,2299781,9750754,1.048618,100.0
background,2299782,9753882,2.046293,100.0
background,2299783,9750774,0.83709,100.0
background,2299784,9754930,1.310001,0.0
background,2299785,9753462,4.678363,100.0
background,2299786,9757010,0.0,100.0
background,2299787,9750860,0.0,100.0
background,2299788,9751544,0.063412,0.0
background,2299789,9750418,0.0,0.0
background,2299790,9756654,0.0,100.0
background,2299791,9753044,2.120014,100.0
background,2299792,9753884,2.644104,100.0
background,2299793,9753720,1.387818,100.0
background,2299794,9752580,14.101602,0.0
background,2299795,9756604,2.119361,100.0
background,2299796,9756768,0.0,0.0
background,2299797,9750934,9.151922,100.0
background,2299798,9756756,0.753683,0.0
background,2299799,9752902,0.32,100.0
background,2299800,9751214,1.6,100.0
background,2299801,9756702,1.000532,100.0
background,2299802,9751634,4.387688,100.0
background,2299803,9750852,4.22177,100.0
background,2299804,9752850,0.724288,100.0
background,2299805,9756774,0.432633,0.0
background,2299806,9753370,3.905567,100.0
background,2299807,9752900,4.330446,100.0
background,2299808,9756690,1.593499,100.0
background,2299809,9753202,2.759486,100.0
background,2299810,9753652,1.423488,100.0
background,2299811,9756784,0.378106,0.0
background,2299812,9756680,0.184148,100.0
background,2299813,9750866,1.180638,100.0
background,2299814,9752422,1.848682,100.0
background,2299815,9752846,0.234632,100.0
background,2299816,9752842,7.073296,71.41080228882389
background,2299817,9752784,0.041806,100.0
background,2299818,9756828,1.839423,100.0
background,2299819,9750970,8.828829,100.0
background,2299820,9756592,2.342209,100.0
background,2299821,9752430,5.544041,0.0
background,2299822,9757034,0.0,100.0
background,2299823,9753758,0.536193,100.0
background,2299824,9753906,2.063679,100.0
background,2299825,9756738,0.0,0.0
background,2299827,9754792,0.697527,0.0
background,2299828,9753466,4.975509,100.0
background,2299829,9752962,1.197183,100.0
background,2299830,9756892,0.0,100.0
background,2299831,9753670,5.001678,100.0
background,2299832,9753714,2.729706,100.0
background,2299833,9753666,6.106243,100.0
background,2299834,9756838,1.586207,100.0
background,2299835,9757024,0.0,0.0
background,2299836,9757018,0.0,0.0
background,2299837,9750862,6.532663,100.0
background,2299838,9752912,0.717131,100.0
background,2299839,9750972,10.10989,100.0
background,2299840,9753614,6.959009,100.0
background,2299841,9753858,2.698145,100.0
background,2299842,9753438,3.972725,100.0
background,2299843,9756560,1.113763,100.0
background,2299844,9756548,2.681564,100.0
background,2299845,9756656,0.0,100.0
background,2299846,9753360,7.723434,100.0
background,2299847,9753638,0.0,100.0
background,2299848,9752888,2.392638,100.0
background,2299849,9750756,3.163152,100.0
background,2299850,9752892,1.154705,100.0
background,2299851,9752914,2.968221,100.0
background,2299852,9757006,0.0,100.0
background,2299853,9755352,2.220566,100.0
background,2299854,9752502,26.256844,0.0
background,2299855,9755368,11.0,100.0
background,2299856,9751888,1.571947,100.0
background,2299857,9753324,7.434849,100.0
background,2299858,9755180,0.0,0.0
background,2299859,9755476,0.0,100.0
background,2299860,9756682,0.0,100.0
background,2299861,9753328,0.0,100.0
background,2299862,9753430,6.682117,100.0
background,2299863,9756750,0.823328,0.0
background,2299864,9753646,5.719415,100.0
background,2299865,9750840,2.93896,100.0
background,2299866,9753434,7.886435,100.0
background,2299867,9756544,2.844017,100.0
background,2299868,9753120,3.078745,100.0
background,2299869,9751430,2.387511,100.0
background,2299870,9756960,0.0,0.0
background,2299871,9756726,2.128841,0.0
background,2299872,9753676,2.30521,100.0
background,2299873,9756832,0.0,100.0
background,2299874,9753702,6.69507,100.0
background,2299875,9753162,0.902708,100.0
background,2299876,9753436,7.151589,100.0
background,2299877,9753572,18.108974,100.0
background,2299878,9753232,13.52459,100.0
background,2299879,9757020,0.0,0.0
background,2299880,9750984,1.550388,100.0
background,2299881,9752720,3.701767,100.0
background,2299882,9757026,0.0,0.0
background,2299883,9756700,1.032521,100.0
background,2299884,9753600,6.73126,100.0
background,2299885,9755202,0.173681,0.0
background,2299886,9751758,0.0,100.0
background,2299887,9753880,1.357827,100.0
background,2299888,9756688,0.0,100.0
background,2299889,9754758,0.0,0.0
background,2299890,9756740,0.0,0.0
background,2299891,9753650,2.23152,100.0
background,2299892,9750456,2.772374,0.0
background,2299893,9756526,2.412525,100.0
background,2299894,9753692,1.630435,100.0
background,2299895,9753608,6.765777,100.0
background,2299896,9753632,0.0,100.0
background,2299897,9756692,0.909253,100.0
background,2299898,9756732,0.762599,0.0
background,2299899,9753656,3.53849,100.0
background,2299900,9750948,0.192493,100.0
background,2299901,9750472,1.633987,0.0
background,2299902,9754316,0.42735,100.0
background,2299903,9753698,7.317859,100.0
background,2299904,9753876,3.113136,100.0
background,2299905,9756556,2.000161,100.0
background,2299906,9753102,1.77305,100.0
background,2299907,9752736,2.967927,100.0
background,2299908,9752460,15.756303,0.0
background,2299909,9752924,2.272727,100.0
background,2299910,9753026,3.181427,100.0
background,2299911,9751526,0.0,0.0
background,2299912,9751440,0.0,0.0
background,2299913,9754296,4.0,100.0
background,2299914,9753100,1.67298,100.0
background,2299915,9750620,0.0,0.0
background,2299916,9750364,0.0,0.0
background,2299917,9751394,0.509338,0.0
background,2299918,9750622,1.908285,0.0
background,2299919,9750304,0.875992,0.0
background,2299920,9756670,7.200778,100.0
background,2299921,9755394,0.0,100.0
background,2299922,9753888,3.953262,100.0
background,2299923,9750354,0.0,0.0
background,2299924,9750362,0.0,0.0
background,2299925,9752202,2.396313,0.0
background,2299926,9753334,3.159558,100.0
background,2299927,9750536,0.0,0.0
background,2299928,9751772,0.19186,0.0
background,2299929,9750614,0.0,0.0
background,2299930,9751504,0.0,0.0
background,2299931,9750328,1.48368,0.0
background,2299932,9752220,23.642173,0.0
background,2299933,9754790,0.0,0.0
background,2299934,9754562,0.0,0.0
background,2299935,9754602,0.0,0.0
background,2299936,9750386,0.0,0.0
background,2299937,9750440,1.405539,0.0
background,2299938,9753018,0.0,100.0
background,2299939,9750330,0.334572,0.0
background,2299940,9753364,2.343324,100.0
background,2299941,9750306,1.061188,0.0
background,2299942,9751458,0.071582,0.0
background,2299943,9751444,0.791937,0.0
background,2299944,9752700,2.957819,100.0
background,2299945,9752712,4.444444,100.0
background,2299946,9750310,1.200818,0.0
background,2299947,9753862,0.946611,100.0
background,2299948,9752616,1.346154,0.0
background,2299949,9754646,0.0,0.0
background,2299950,9752144,0.195771,0.0
background,2299951,9752256,0.0,0.0
background,2299952,9751506,0.0,0.0
background,2299953,9755408,0.112721,100.0
background,2299954,9756958,0.0,0.0
background,2299955,9751700,1.857783,0.0
background,2299956,9750346,0.0,0.0
background,2299957,9752088,1.129608,0.0
background,2299958,9753246,1.294719,100.0
background,2299959,9750544,0.0,0.0
background,2299960,9751424,0.0,0.0
background,2299961,9753684,2.703725,100.0
background,2299962,9756730,0.599046,0.0
background,2299964,9756600,0.979031,100.0
background,2299965,9756610,1.026753,100.0
background,2299966,9754492,0.332668,0.0
background,2299967,9753896,5.506967,92.28073721529326
background,2299968,9754558,0.0,0.0
background,2299969,9750340,0.0,0.0
background,2299970,9752768,0.739645,100.0
background,2299971,9752766,1.179581,100.0
background,2299972,9750244,0.0,0.0
background,2299973,9751522,3.005966,0.0
background,2299974,9752906,3.280387,100.0
background,2299975,9752118,22.683398,0.0
background,2299976,9750432,0.0,0.0
background,2299977,9751630,0.0,0.0
background,2299978,9750402,0.0,0.0
background,2299979,9750302,0.0,0.0
background,2299980,9753746,0.0,0.0
background,2299981,9750332,0.0,0.0
background,2299982,9753404,1.002865,100.0
background,2299983,9752342,1.278409,0.0
background,2299984,9754986,1.754386,0.0
background,2299985,9752866,8.989442,45.34111453338849
background,2299986,9754554,11.994785,0.0
background,2299987,9756758,0.0,0.0
background,2299988,9752340,3.59456,0.0
background,2299989,9750502,0.0,0.0
background,2299990,9750406,0.112943,0.0
background,2299991,9753418,5.260047,100.0
background,2299992,9752754,4.036327,100.0
background,2299993,9752224,5.64133,0.0
