Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
3.34117E-3,95.872723339,0.851246194,0.000645919,0.954166667,0
3.42481E-3,96.21520402,0.854349733,0.000587199,0.958333333,0
3.65895E-3,96.581099481,0.862387408,0.000528479,0.9625,0
3.67393E-3,96.948492057,0.862871811,0.000469759,0.966666667,0
3.75563E-3,97.324055358,0.865453365,0.000411039,0.970833333,0
3.76856E-3,97.700911652,0.865853072,0.000352319,0.975,0
3.85793E-3,98.086704904,0.868552317,0.0002936,0.979166667,0
3.96808E-3,98.48351311,0.871733008,0.00023488,0.983333333,0
4.54321E-3,98.93783372,0.886121286,0.00017616,0.9875,0
4.88421E-3,99.426254597,0.893223069,0.00011744,0.991666667,0
5.73745E-3,99.999999746,0.907635671,0.00005872,0.995833333,0
5.73745E-3,100,0.907635677,0.00005872,1,0
