X,Y,Aphredoderus_sayanus logistic values
2299598.0,9752436.0,0.5389065
2299599.0,9752448.0,0.47262692
2299600.0,9756640.0,0.47545037
2299601.0,9753094.0,0.5127815
2299602.0,9754300.0,0.47262692
2299603.0,9750978.0,0.6495642
2299604.0,9753322.0,0.47262692
2299605.0,9752556.0,0.49069598
2299606.0,9754564.0,1.314042E-4
2299607.0,9756630.0,0.4767733
2299608.0,9757016.0,1.314042E-4
2299609.0,9753678.0,0.48175713
2299610.0,9756760.0,1.314042E-4
2299611.0,9754478.0,1.3273282E-4
2299612.0,9757008.0,0.47262692
2299613.0,9755240.0,1.314042E-4
2299614.0,9756846.0,1.3485672E-4
2299615.0,9751788.0,0.48721588
2299616.0,9756516.0,0.47262692
2299617.0,9756862.0,0.47262692
2299618.0,9753148.0,0.49045834
2299619.0,9756522.0,0.49725297
2299620.0,9753518.0,0.5182035
2299621.0,9752922.0,0.4808191
2299622.0,9756582.0,0.48307815
2299623.0,9756742.0,1.314042E-4
2299624.0,9750290.0,1.3332575E-4
2299625.0,9756748.0,1.3422486E-4
2299626.0,9751820.0,0.48456627
2299627.0,9752426.0,0.53204316
2299628.0,9756618.0,0.47262692
2299629.0,9756558.0,0.4960278
2299630.0,9755344.0,0.47262692
2299631.0,9756844.0,0.47843325
2299632.0,9757028.0,1.314042E-4
2299633.0,9750902.0,0.5053231
2299634.0,9753642.0,0.47262692
2299635.0,9751938.0,0.49514738
2299636.0,9750854.0,0.54674506
2299637.0,9755348.0,0.48181626
2299638.0,9756514.0,0.47262692
2299639.0,9751450.0,1.3720858E-4
2299640.0,9754474.0,1.323556E-4
2299641.0,9756850.0,1.3608119E-4
2299642.0,9756840.0,0.4821195
2299643.0,9756996.0,0.47262692
2299644.0,9756596.0,0.47534534
2299645.0,9756626.0,0.47262692
2299646.0,9751958.0,0.49601406
2299647.0,9753726.0,0.50971067
2299648.0,9753708.0,0.47262692
2299649.0,9755032.0,1.314042E-4
2299650.0,9751472.0,1.5463667E-4
2299651.0,9752162.0,2.2234247E-4
2299652.0,9753356.0,0.50285536
2299653.0,9751756.0,0.47262692
2299654.0,9753686.0,0.48562074
2299655.0,9751606.0,0.4812688
2299656.0,9753672.0,0.47262692
2299657.0,9754298.0,0.47842544
2299658.0,9752672.0,0.50698423
2299659.0,9754494.0,1.3380805E-4
2299660.0,9755056.0,1.314042E-4
2299661.0,9752820.0,0.50287557
2299662.0,9753290.0,0.5771878
2299663.0,9755372.0,0.4818979
2299664.0,9756578.0,0.49103087
2299665.0,9754652.0,1.3216876E-4
2299666.0,9756994.0,0.49415326
2299667.0,9751610.0,1.3633033E-4
2299668.0,9752190.0,1.314042E-4
2299669.0,9753856.0,0.49929267
2299670.0,9752748.0,0.47774774
2299671.0,9754264.0,0.535601
2299672.0,9751466.0,0.48075327
2299673.0,9755392.0,0.4998853
2299674.0,9757004.0,0.47262692
2299675.0,9753616.0,0.5225294
2299676.0,9756534.0,0.51734096
2299677.0,9756786.0,1.375939E-4
2299678.0,9753526.0,0.5500946
2299679.0,9756752.0,1.346757E-4
2299680.0,9750870.0,0.5180507
2299681.0,9752002.0,0.5299348
2299682.0,9752868.0,0.4858863
2299683.0,9753484.0,0.4883344
2299684.0,9753516.0,0.49069536
2299685.0,9755448.0,0.47394148
2299686.0,9753546.0,0.49000013
2299687.0,9753544.0,0.48655772
2299688.0,9750546.0,1.314042E-4
2299689.0,9753230.0,0.50646555
2299690.0,9757000.0,0.47262692
2299691.0,9756734.0,1.3320148E-4
2299692.0,9753382.0,0.50497746
2299693.0,9753644.0,0.4765079
2299694.0,9753510.0,0.49891865
2299695.0,9754180.0,0.48234537
2299696.0,9756580.0,0.4761323
2299697.0,9756824.0,0.48607504
2299698.0,9756992.0,0.48332396
2299699.0,9750906.0,0.47262692
2299700.0,9756624.0,0.47458693
2299701.0,9752576.0,0.4909729
2299702.0,9753524.0,0.49378088
2299703.0,9756518.0,0.4897293
2299704.0,9753628.0,0.4836793
2299705.0,9753036.0,0.5182035
2299706.0,9750980.0,0.5463708
2299707.0,9756746.0,1.314042E-4
2299708.0,9756638.0,0.47262692
2299709.0,9750394.0,1.5099175E-4
2299710.0,9753468.0,0.48120806
2299711.0,9751396.0,1.3965687E-4
2299712.0,9753016.0,0.5093176
2299713.0,9752920.0,0.50362796
2299714.0,9753352.0,0.5019871
2299715.0,9753532.0,0.5246964
2299716.0,9752538.0,0.50441825
2299717.0,9756574.0,0.47262692
2299718.0,9751982.0,1.3995923E-4
2299719.0,9756650.0,0.4768861
2299720.0,9753618.0,0.49641058
2299721.0,9756554.0,0.51697224
2299722.0,9751162.0,0.79794896
2299723.0,9756790.0,1.3713834E-4
2299724.0,9750858.0,0.47262692
2299725.0,9753648.0,0.48037377
2299726.0,9753212.0,0.5713749
2299727.0,9750764.0,0.530521
2299728.0,9753154.0,0.50809675
2299729.0,9753528.0,0.5033311
2299730.0,9751358.0,1.314042E-4
2299731.0,9750350.0,1.314042E-4
2299732.0,9753134.0,0.5068081
2299733.0,9757030.0,1.314042E-4
2299734.0,9753658.0,0.51444477
2299735.0,9753724.0,0.507155
2299736.0,9754838.0,1.4392677E-4
2299737.0,9753104.0,0.5653068
2299738.0,9756632.0,0.47447506
2299739.0,9750888.0,0.51225513
2299740.0,9756842.0,0.47653323
2299741.0,9752826.0,0.48566374
2299742.0,9756674.0,0.47443426
2299743.0,9756834.0,0.4732255
2299744.0,9757022.0,1.3462233E-4
2299745.0,9756620.0,0.47886088
2299746.0,9752024.0,1.4223278E-4
2299747.0,9756686.0,0.48678252
2299748.0,9751484.0,1.314042E-4
2299749.0,9753674.0,0.47262692
2299750.0,9752042.0,0.48211333
2299751.0,9753704.0,0.52722543
2299752.0,9753636.0,0.47262692
2299753.0,9755488.0,0.47262692
2299754.0,9750922.0,0.47262692
2299755.0,9753082.0,0.48891047
2299756.0,9754320.0,0.5470973
2299757.0,9750646.0,1.3489349E-4
2299758.0,9751428.0,0.47822645
2299759.0,9756710.0,1.5883532E-4
2299760.0,9751742.0,0.50703037
2299761.0,9753630.0,0.49953914
2299762.0,9753350.0,0.54204357
2299763.0,9752936.0,0.48366913
2299764.0,9756788.0,1.5221535E-4
2299765.0,9753700.0,0.568422
2299766.0,9752438.0,0.50517607
2299767.0,9756708.0,1.3376739E-4
2299768.0,9757032.0,0.47262692
2299769.0,9756622.0,0.48396406
2299770.0,9753688.0,0.4865649
2299771.0,9752380.0,0.49119797
2299772.0,9754670.0,1.5967511E-4
2299773.0,9753730.0,0.5365925
2299774.0,9756672.0,0.4800185
2299775.0,9752204.0,1.370153E-4
2299776.0,9756802.0,1.3816879E-4
2299777.0,9756716.0,0.4738633
2299778.0,9753490.0,0.47946718
2299779.0,9754268.0,0.47262692
2299780.0,9750882.0,0.4883354
2299781.0,9750754.0,0.4812177
2299782.0,9753882.0,0.48940152
2299783.0,9750774.0,0.4794837
2299784.0,9754930.0,1.3717996E-4
2299785.0,9753462.0,0.51100785
2299786.0,9757010.0,0.47262692
2299787.0,9750860.0,0.47262692
2299788.0,9751544.0,1.316781E-4
2299789.0,9750418.0,1.314042E-4
2299790.0,9756654.0,0.47262692
2299791.0,9753044.0,0.49000654
2299792.0,9753884.0,0.4943083
2299793.0,9753720.0,0.48399922
2299794.0,9752580.0,2.0878532E-4
2299795.0,9756604.0,0.49000117
2299796.0,9756768.0,1.314042E-4
2299797.0,9750934.0,0.5475938
2299798.0,9756756.0,1.3469679E-4
2299799.0,9752902.0,0.47524703
2299800.0,9751214.0,0.48573965
2299801.0,9756702.0,0.4808235
2299802.0,9751634.0,0.5086223
2299803.0,9750852.0,0.50726044
2299804.0,9752850.0,0.4785592
2299805.0,9756774.0,1.3328427E-4
2299806.0,9753370.0,0.5046647
2299807.0,9752900.0,0.5081525
2299808.0,9756690.0,0.48568633
2299809.0,9753202.0,0.4952555
2299810.0,9753652.0,0.48429176
2299811.0,9756784.0,1.3304583E-4
2299812.0,9756680.0,0.47413453
2299813.0,9750866.0,0.48230016
2299814.0,9752422.0,0.48777995
2299815.0,9752846.0,0.47454792
2299816.0,9752842.0,0.08309486
2299817.0,9752784.0,0.47296914
2299818.0,9756828.0,0.48770398
2299819.0,9750970.0,0.54496384
2299820.0,9756592.0,0.49183017
2299821.0,9752430.0,1.5764123E-4
2299822.0,9757034.0,0.47262692
2299823.0,9753758.0,0.47701797
2299824.0,9753906.0,0.48954418
2299825.0,9756738.0,1.314042E-4
2299827.0,9754792.0,1.3444865E-4
2299828.0,9753466.0,0.51344603
2299829.0,9752962.0,0.48243582
2299830.0,9756892.0,0.47262692
2299831.0,9753670.0,0.5136607
2299832.0,9753714.0,0.49501103
2299833.0,9753666.0,0.5227171
2299834.0,9756838.0,0.48562652
2299835.0,9757024.0,1.314042E-4
2299836.0,9757018.0,1.314042E-4
2299837.0,9750862.0,0.5262097
2299838.0,9752912.0,0.47850055
2299839.0,9750972.0,0.5553753
2299840.0,9753614.0,0.52969915
2299841.0,9753858.0,0.49475193
2299842.0,9753438.0,0.50521606
2299843.0,9756560.0,0.48175183
2299844.0,9756548.0,0.49461582
2299845.0,9756656.0,0.47262692
2299846.0,9753360.0,0.53594804
2299847.0,9753638.0,0.47262692
2299848.0,9752888.0,0.4922441
2299849.0,9750756.0,0.49856952
2299850.0,9752892.0,0.48208752
2299851.0,9752914.0,0.49696913
2299852.0,9757006.0,0.47262692
2299853.0,9755352.0,0.49083176
2299854.0,9752502.0,3.111858E-4
2299855.0,9755368.0,0.5625814
2299856.0,9751888.0,0.48550954
2299857.0,9753324.0,0.5335902
2299858.0,9755180.0,1.314042E-4
2299859.0,9755476.0,0.47262692
2299860.0,9756682.0,0.47262692
2299861.0,9753328.0,0.47262692
2299862.0,9753430.0,0.5274332
2299863.0,9756750.0,1.3500518E-4
2299864.0,9753646.0,0.5195469
2299865.0,9750840.0,0.49672893
2299866.0,9753434.0,0.5372791
2299867.0,9756544.0,0.49594948
2299868.0,9753120.0,0.49787655
2299869.0,9751430.0,0.492202
2299870.0,9756960.0,1.314042E-4
2299871.0,9756726.0,1.4091842E-4
2299872.0,9753676.0,0.49152648
2299873.0,9756832.0,0.47262692
2299874.0,9753702.0,0.52753925
2299875.0,9753162.0,0.48002157
2299876.0,9753436.0,0.5312744
2299877.0,9753572.0,0.61895347
2299878.0,9753232.0,0.58286715
2299879.0,9757020.0,1.314042E-4
2299880.0,9750984.0,0.48533267
2299881.0,9752720.0,0.5029916
2299882.0,9757026.0,1.314042E-4
2299883.0,9756700.0,0.48108572
2299884.0,9753600.0,0.5278355
2299885.0,9755202.0,1.3215575E-4
2299886.0,9751758.0,0.47262692
2299887.0,9753880.0,0.48375323
2299888.0,9756688.0,0.47262692
2299889.0,9754758.0,1.314042E-4
2299890.0,9756740.0,1.314042E-4
2299891.0,9753650.0,0.49092168
2299892.0,9750456.0,1.4392786E-4
2299893.0,9756526.0,0.49240735
2299894.0,9753692.0,0.48598933
2299895.0,9753608.0,0.52811795
2299896.0,9753632.0,0.47262692
2299897.0,9756692.0,0.4800752
2299898.0,9756732.0,1.3473623E-4
2299899.0,9753656.0,0.5016511
2299900.0,9750948.0,0.47420287
2299901.0,9750472.0,1.3864713E-4
2299902.0,9754316.0,0.4761263
2299903.0,9753698.0,0.5326339
2299904.0,9753876.0,0.4981589
2299905.0,9756556.0,0.48902294
2299906.0,9753102.0,0.48715937
2299907.0,9752736.0,0.49696672
2299908.0,9752460.0,2.2044238E-4
2299909.0,9752924.0,0.49125987
2299910.0,9753026.0,0.49871957
2299911.0,9751526.0,1.314042E-4
2299912.0,9751440.0,1.314042E-4
2299913.0,9754296.0,0.50544
2299914.0,9753100.0,0.48633838
2299915.0,9750620.0,1.314042E-4
2299916.0,9750364.0,1.314042E-4
2299917.0,9751394.0,1.3362039E-4
2299918.0,9750622.0,1.3990155E-4
2299919.0,9750304.0,1.3523885E-4
2299920.0,9756670.0,0.5316766
2299921.0,9755394.0,0.47262692
2299922.0,9753888.0,0.50505626
2299923.0,9750354.0,1.314042E-4
2299924.0,9750362.0,1.314042E-4
2299925.0,9752202.0,1.4216152E-4
2299926.0,9753334.0,0.49854
2299927.0,9750536.0,1.314042E-4
2299928.0,9751772.0,1.3223467E-4
2299929.0,9750614.0,1.314042E-4
2299930.0,9751504.0,1.314042E-4
2299931.0,9750328.0,1.3796453E-4
2299932.0,9752220.0,2.8558745E-4
2299933.0,9754790.0,1.314042E-4
2299934.0,9754562.0,1.314042E-4
2299935.0,9754602.0,1.314042E-4
2299936.0,9750386.0,1.314042E-4
2299937.0,9750440.0,1.3761099E-4
2299938.0,9753018.0,0.47262692
2299939.0,9750330.0,1.3285578E-4
2299940.0,9753364.0,0.49183932
2299941.0,9750306.0,1.3606375E-4
2299942.0,9751458.0,1.3171343E-4
2299943.0,9751444.0,1.3486609E-4
2299944.0,9752700.0,0.49688375
2299945.0,9752712.0,0.50908816
2299946.0,9750310.0,1.3668902E-4
2299947.0,9753862.0,0.48038143
2299948.0,9752616.0,1.373429E-4
2299949.0,9754646.0,1.314042E-4
2299950.0,9752144.0,1.3225165E-4
2299951.0,9752256.0,1.314042E-4
2299952.0,9751506.0,1.314042E-4
2299953.0,9755408.0,0.4735497
2299954.0,9756958.0,1.314042E-4
2299955.0,9751700.0,1.3966975E-4
2299956.0,9750346.0,1.314042E-4
2299957.0,9752088.0,1.3636978E-4
2299958.0,9753246.0,0.48323566
2299959.0,9750544.0,1.314042E-4
2299960.0,9751424.0,1.314042E-4
2299961.0,9753684.0,0.49479774
2299962.0,9756730.0,1.3401457E-4
2299964.0,9756600.0,0.4806472
2299965.0,9756610.0,0.48103845
2299966.0,9754492.0,1.3284748E-4
2299967.0,9753896.0,0.35202107
2299968.0,9754558.0,1.314042E-4
2299969.0,9750340.0,1.314042E-4
2299970.0,9752768.0,0.47868505
2299971.0,9752766.0,0.4822915
2299972.0,9750244.0,1.314042E-4
2299973.0,9751522.0,1.4503606E-4
2299974.0,9752906.0,0.49953204
2299975.0,9752118.0,2.7673776E-4
2299976.0,9750432.0,1.314042E-4
2299977.0,9751630.0,1.314042E-4
2299978.0,9750402.0,1.314042E-4
2299979.0,9750302.0,1.314042E-4
2299980.0,9753746.0,1.314042E-4
2299981.0,9750332.0,1.314042E-4
2299982.0,9753404.0,0.4808426
2299983.0,9752342.0,1.3703773E-4
2299984.0,9754986.0,1.3919635E-4
2299985.0,9752866.0,0.0095710475
2299986.0,9754554.0,1.9483076E-4
2299987.0,9756758.0,1.314042E-4
2299988.0,9752340.0,1.4786642E-4
2299989.0,9750502.0,1.314042E-4
2299990.0,9750406.0,1.3189243E-4
2299991.0,9753418.0,0.51578015
2299992.0,9752754.0,0.5057382
2299993.0,9752224.0,1.5814563E-4
2299994.0,9750344.0,1.314042E-4
2299995.0,9750286.0,1.3269932E-4
2299996.0,9753864.0,0.47731885
2299997.0,9753460.0,0.49126822
2299998.0,9750274.0,1.3152091E-4
2299999.0,9751934.0,1.314042E-4
2300000.0,9751486.0,1.3150403E-4
2300001.0,9754810.0,1.3642329E-4
2300002.0,9754882.0,1.3458722E-4
2300003.0,9755206.0,1.3284381E-4
2300004.0,9753294.0,0.5436133
2300005.0,9753110.0,0.47647473
2300006.0,9753872.0,0.49139297
2300007.0,9751692.0,1.3971925E-4
2300008.0,9750276.0,1.3694617E-4
2300009.0,9751406.0,1.314042E-4
2300010.0,9750270.0,1.3171256E-4
2300011.0,9751666.0,1.4155975E-4
2300012.0,9751414.0,1.4549223E-4
2300013.0,9750498.0,1.314042E-4
2300014.0,9753240.0,0.47918347
2300015.0,9753866.0,0.4829816
2300016.0,9750324.0,1.3237435E-4
2300017.0,9750372.0,1.314042E-4
2300018.0,9750298.0,1.314042E-4
2300019.0,9753276.0,0.50155956
2300020.0,9752338.0,2.472506E-4
2300021.0,9750398.0,1.3687505E-4
2300022.0,9751402.0,1.314042E-4
2300023.0,9753088.0,0.47441763
2300024.0,9754712.0,1.6912083E-4
2300025.0,9754610.0,1.314042E-4
2300026.0,9751912.0,1.3529784E-4
2300027.0,9751980.0,1.4605247E-4
2300028.0,9753790.0,1.3597563E-4
2300029.0,9750528.0,1.3350997E-4
2300030.0,9752838.0,0.5053698
2300031.0,9752274.0,3.3271158E-4
2300032.0,9752452.0,1.7456496E-4
2300033.0,9750250.0,1.314042E-4
2300034.0,9751386.0,1.3689593E-4
2300035.0,9752286.0,1.5889895E-4
2300036.0,9752414.0,1.7936881E-4
2300037.0,9750424.0,1.314042E-4
2300038.0,9750236.0,1.314042E-4
2300039.0,9752344.0,2.3527998E-4
2300040.0,9754176.0,0.5101014
2300041.0,9750416.0,1.3202264E-4
2300042.0,9753056.0,0.49135163
2300043.0,9752572.0,1.5836651E-4
2300044.0,9751502.0,1.5205098E-4
2300045.0,9753106.0,0.4872584
2300046.0,9750486.0,1.318774E-4
2300047.0,9751902.0,1.4715787E-4
2300048.0,9750626.0,1.357598E-4
2300049.0,9753748.0,1.314042E-4
2300050.0,9753048.0,0.48100618
2300051.0,9750442.0,1.314042E-4
2300052.0,9750264.0,1.314042E-4
2300053.0,9751716.0,1.314042E-4
2300054.0,9753086.0,0.4865884
2300055.0,9750380.0,1.3412311E-4
2300056.0,9750506.0,1.314042E-4
2300057.0,9751494.0,1.3379885E-4
2300058.0,9751884.0,1.3398386E-4
2300059.0,9750444.0,1.3382877E-4
2300060.0,9750628.0,1.4026974E-4
2300061.0,9756644.0,0.47262692
2300062.0,9753536.0,0.5216629
2300063.0,9751362.0,1.4019711E-4
2300064.0,9750318.0,1.314042E-4
2300065.0,9751476.0,1.366888E-4
2300066.0,9750514.0,1.316024E-4
2300067.0,9751950.0,1.7497918E-4
2300068.0,9751520.0,1.4201432E-4
2300069.0,9750532.0,1.314042E-4
2300070.0,9751418.0,1.393605E-4
2300071.0,9753494.0,0.53407586
2300072.0,9753586.0,0.5166406
2300074.0,9753428.0,0.4746646
2300075.0,9753780.0,1.333464E-4
2300076.0,9752480.0,1.6056995E-4
2300077.0,9750470.0,1.314042E-4
2300078.0,9753394.0,0.48122796
2300079.0,9752528.0,1.5031185E-4
2300080.0,9751810.0,1.4561573E-4
2300081.0,9751856.0,1.3330247E-4
2300082.0,9751398.0,1.314042E-4
2300083.0,9752400.0,1.3843476E-4
2300084.0,9752990.0,0.47262692
2300085.0,9753304.0,0.49271068
2300086.0,9753340.0,0.5093604
2300087.0,9752116.0,1.3869198E-4
2300088.0,9750618.0,1.3159776E-4
2300089.0,9752482.0,1.6216256E-4
2300090.0,9753050.0,0.48815507
2300091.0,9751614.0,1.314042E-4
2300092.0,9750282.0,1.3186257E-4
2300093.0,9756584.0,0.47262692
2300094.0,9753668.0,0.4911701
2300095.0,9753004.0,0.47262692
2300096.0,9752968.0,0.49475193
2300097.0,9751404.0,1.314042E-4
2300098.0,9751600.0,1.332453E-4
2300099.0,9750630.0,1.314042E-4
2300100.0,9750356.0,1.384725E-4
2300101.0,9752254.0,1.8440787E-4
2300102.0,9753068.0,0.48684055
2300103.0,9750266.0,1.314042E-4
2300104.0,9752848.0,0.5735969
2300105.0,9751986.0,1.715125E-4
2300106.0,9751646.0,1.4039871E-4
2300107.0,9753054.0,0.49141565
2300108.0,9751588.0,1.314042E-4
2300109.0,9751918.0,1.3404021E-4
2300110.0,9752656.0,1.314042E-4
2300111.0,9752132.0,1.7634587E-4
2300112.0,9752958.0,0.5297866
2300113.0,9750254.0,1.314042E-4
2300114.0,9753272.0,0.4976282
2300115.0,9752952.0,0.47262692
2300116.0,9752290.0,1.6606372E-4
2300117.0,9750474.0,1.314042E-4
2300118.0,9750468.0,1.314042E-4
2300119.0,9751750.0,1.3878982E-4
2300120.0,9751910.0,1.3329058E-4
2300121.0,9751864.0,1.314042E-4
2300122.0,9753282.0,0.4760909
2300123.0,9752966.0,0.58375937
2300124.0,9750252.0,1.314042E-4
2300125.0,9753640.0,0.48020798
2300126.0,9753288.0,0.50061494
2300127.0,9750518.0,1.314042E-4
2300128.0,9750490.0,1.314042E-4
2300129.0,9750428.0,1.314042E-4
2300130.0,9751802.0,1.3659312E-4
2300131.0,9753362.0,0.48450327
2300132.0,9750414.0,1.3250834E-4
2300133.0,9753766.0,1.5715373E-4
2300134.0,9750316.0,1.314042E-4
2300135.0,9751814.0,1.3325187E-4
2300136.0,9751726.0,1.329105E-4
2300137.0,9750370.0,1.3416467E-4
2300138.0,9751354.0,1.314042E-4
2300139.0,9753680.0,0.50195765
2300140.0,9750624.0,1.314042E-4
2300141.0,9752006.0,1.4603705E-4
2300142.0,9750556.0,1.3354809E-4
2300143.0,9751684.0,1.314042E-4
2300144.0,9751694.0,1.3643451E-4
2300145.0,9751512.0,1.342617E-4
2300146.0,9753860.0,0.4769314
2300147.0,9750320.0,1.314042E-4
2300148.0,9750516.0,1.3395489E-4
2300149.0,9752004.0,1.37175E-4
2300150.0,9750422.0,1.314042E-4
2300151.0,9750434.0,1.314042E-4
2300152.0,9756890.0,0.4765079
2300153.0,9752834.0,0.47987896
2300154.0,9752208.0,1.5254093E-4
2300155.0,9750400.0,1.314042E-4
2300156.0,9752178.0,1.8864678E-4
2300157.0,9752938.0,0.48132697
2300158.0,9753556.0,0.4837934
2300159.0,9756542.0,0.48553297
2300160.0,9756536.0,0.4868743
2300161.0,9752956.0,0.5031573
2300162.0,9754292.0,0.5291881
2300163.0,9752882.0,0.49127758
2300164.0,9750382.0,1.314042E-4
2300165.0,9751360.0,1.314042E-4
2300166.0,9753832.0,0.49639717
2300167.0,9752074.0,1.3477432E-4
2300168.0,9753796.0,1.8164005E-4
2300169.0,9753116.0,0.47967976
2300170.0,9753874.0,0.47262692
2300171.0,9751584.0,1.6225198E-4
2300172.0,9753472.0,0.49276534
2300173.0,9751368.0,1.314042E-4
2300174.0,9753458.0,0.5035326
2300175.0,9753894.0,0.48751578
2300176.0,9751552.0,1.5082788E-4
2300177.0,9752870.0,0.49731544
2300178.0,9750538.0,1.314042E-4
2300179.0,9750540.0,1.314042E-4
2300180.0,9751740.0,1.4572847E-4
2300181.0,9750420.0,1.314042E-4
2300182.0,9751586.0,1.3248905E-4
2300183.0,9753330.0,0.47262692
2300184.0,9750552.0,1.314042E-4
2300185.0,9750246.0,1.314042E-4
2300186.0,9750292.0,1.3153043E-4
2300187.0,9752980.0,0.37606692
2300188.0,9754780.0,1.314042E-4
2300189.0,9754132.0,1.3837795E-4
2300190.0,9755058.0,1.3433307E-4
2300191.0,9754836.0,1.3527313E-4
2300192.0,9753820.0,1.6893362E-4
2300193.0,9752154.0,2.8741636E-4
2300194.0,9754480.0,1.314042E-4
2300195.0,9754598.0,1.3899089E-4
2300196.0,9755072.0,1.4441246E-4
2300197.0,9754634.0,1.314042E-4
2300198.0,9751356.0,1.314042E-4
2300199.0,9753838.0,0.5051754
2300200.0,9751988.0,1.3664564E-4
2300201.0,9755074.0,1.314042E-4
2300202.0,9755186.0,1.64706E-4
2300203.0,9752352.0,1.314042E-4
2300204.0,9755098.0,1.3314513E-4
2300205.0,9754612.0,1.4645014E-4
2300206.0,9754724.0,1.314042E-4
2300207.0,9754786.0,1.314042E-4
2300208.0,9754640.0,1.314042E-4
2300209.0,9754696.0,1.314042E-4
2300210.0,9754828.0,1.314042E-4
2300211.0,9752542.0,1.9858767E-4
2300212.0,9754586.0,1.314042E-4
2300213.0,9754984.0,1.6583492E-4
2300214.0,9754500.0,1.3293233E-4
2300215.0,9754950.0,1.4819983E-4
2300216.0,9754998.0,1.5078505E-4
2300217.0,9754754.0,1.314042E-4
2300218.0,9752674.0,0.514389
2300219.0,9754658.0,1.314042E-4
2300220.0,9752404.0,1.3202082E-4
2300221.0,9753830.0,0.47262692
2300222.0,9754568.0,1.314042E-4
2300223.0,9754808.0,1.314042E-4
2300224.0,9755070.0,1.3570693E-4
2300225.0,9754744.0,1.314042E-4
2300226.0,9755044.0,1.314042E-4
2300227.0,9754484.0,1.314042E-4
2300228.0,9750278.0,1.314042E-4
2300229.0,9754534.0,1.4874854E-4
2300230.0,9754692.0,1.314042E-4
2300231.0,9754648.0,1.314042E-4
2300232.0,9754566.0,1.314042E-4
2300233.0,9754886.0,2.0724985E-4
2300234.0,9754868.0,1.3285475E-4
2300235.0,9752876.0,1.3898604E-4
2300236.0,9754862.0,1.3868662E-4
2300237.0,9752818.0,1.577592E-4
2300238.0,9754570.0,1.3568725E-4
2300239.0,9754624.0,1.314042E-4
2300240.0,9752872.0,1.6175778E-4
2300241.0,9754948.0,1.342738E-4
2300242.0,9755194.0,1.3691839E-4
2300243.0,9754800.0,1.3314678E-4
2300244.0,9755048.0,1.32825E-4
2300245.0,9754830.0,1.3324138E-4
2300246.0,9752366.0,1.314042E-4
2300247.0,9754866.0,1.5188022E-4
2300248.0,9750296.0,1.314042E-4
2300249.0,9754982.0,1.3779345E-4
2300250.0,9754714.0,2.2892201E-4
2300251.0,9754476.0,1.314042E-4
2300252.0,9754638.0,1.3623235E-4
2300253.0,9752874.0,1.314042E-4
2300254.0,9751734.0,1.314042E-4
2300255.0,9753174.0,0.4804184
2300256.0,9754680.0,1.314042E-4
2300257.0,9754588.0,1.314042E-4
2300258.0,9754784.0,1.3196944E-4
2300259.0,9755006.0,1.314042E-4
2300260.0,9755004.0,1.409416E-4
2300261.0,9751906.0,1.314042E-4
2300262.0,9754482.0,1.3245016E-4
2300263.0,9754656.0,1.314042E-4
2300264.0,9755012.0,1.3298495E-4
2300265.0,9753904.0,0.4915677
2300266.0,9751866.0,1.314042E-4
2300267.0,9754560.0,1.314042E-4
2300268.0,9754890.0,1.314042E-4
2300269.0,9755018.0,1.314042E-4
2300270.0,9752628.0,1.4578966E-4
2300271.0,9754520.0,1.314042E-4
2300272.0,9754490.0,1.9459182E-4
2300273.0,9752548.0,2.0511817E-4
2300274.0,9754678.0,1.5691332E-4
2300275.0,9753046.0,0.5102269
2300276.0,9750464.0,1.314042E-4
2300277.0,9754584.0,1.3762759E-4
2300278.0,9754526.0,1.3216957E-4
2300279.0,9755076.0,1.314042E-4
2300280.0,9754572.0,1.4523376E-4
2300281.0,9755010.0,1.3516944E-4
2300282.0,9752680.0,0.5082951
2300283.0,9754746.0,1.32697E-4
2300284.0,9754604.0,1.3153635E-4
2300285.0,9753420.0,0.48249844
2300286.0,9755094.0,1.314042E-4
2300287.0,9754906.0,1.3698729E-4
2300288.0,9752262.0,2.1915146E-4
2300289.0,9754788.0,1.314042E-4
2300290.0,9754514.0,1.314042E-4
2300291.0,9754954.0,1.7148805E-4
2300292.0,9754488.0,1.5110966E-4
2300293.0,9754768.0,1.314042E-4
2300294.0,9754702.0,1.314042E-4
2300295.0,9754742.0,1.314042E-4
2300296.0,9753836.0,1.5818446E-4
2300297.0,9754700.0,1.314042E-4
2300298.0,9753824.0,0.48623317
